Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7
1547416800.0 1040.1 NA 69 29 0 NA NA NA NA 134 70 0 NA NA NA NA 459 112 106 NA NA NA NA 677 258 171 NA NA NA
1547416800.0 106.0 46 0 0 NA NA NA NA 102 0 0 NA NA NA NA 481 282 1244 NA NA NA NA 766 326 1824 NA NA NA NA
1547416800.0 10801.0 NA 279 387 0 80 180 NA NA 632 567 0 143 249 NA NA 1950 1828 1903 443 708 NA NA 2517 1996 2749 952 843 NA
1547416800.0 10806.0 NA 271 374 0 78 137 NA NA 691 586 0 136 212 NA NA 1867 1611 1724 426 656 NA NA 1874 2610 2055 682 813 NA
1547416800.0 10809.0 NA 268 400 0 92 180 NA NA 679 601 0 150 259 NA NA 2029 1919 1837 537 771 NA NA 1867 2051 2328 942 1096 NA
1547416800.0 10823.0 NA 269 382 0 83 136 NA NA 652 568 0 145 211 NA NA 2055 1873 1935 472 755 NA NA 2066 2663 2743 851 1578 NA
1547416800.0 10824.5 NA 276 156 0 NA NA NA NA 652 242 0 NA NA NA NA 2116 611 148 NA NA NA NA 2044 866 405 NA NA NA
1547416800.0 10842.0 NA 277 390 0 90 174 NA NA 699 563 0 151 254 NA NA 2150 2049 1946 483 777 NA NA 2021 2566 2239 757 1131 NA
1547416800.0 10871.0 NA 291 401 0 90 165 NA NA 702 604 0 150 257 NA NA 1999 2281 1951 503 794 NA NA 2744 2854 2474 718 1504 NA
1547416800.0 116.0 98 121 288 NA NA NA NA 216 583 425 NA NA NA NA 3278 537 1506 NA NA NA NA 1938 459 1561 NA NA NA NA
1547416800.0 11625.0 68 176 361 0 68 NA NA 126 605 527 0 119 NA NA 1956 724 1481 997 269 NA NA 1098 644 1693 1311 474 NA NA
1547416800.0 118.0 111 124 286 NA NA NA NA 216 585 451 NA NA NA NA 3276 625 1615 NA NA NA NA 1574 902 1565 NA NA NA NA
1547416800.0 121.0 97 115 274 NA NA NA NA 216 583 442 NA NA NA NA 3100 570 1639 NA NA NA NA 1689 506 1894 NA NA NA NA
1547416800.0 122.0 45 0 0 NA NA NA NA 101 0 0 NA NA NA NA 739 300 1153 NA NA NA NA 1077 350 1534 NA NA NA NA
1547416800.0 123.1 289 NA NA NA NA NA NA 690 NA NA NA NA NA NA 1048 NA NA NA NA NA NA 1354 NA NA NA NA NA NA
1547416800.0 123.2 295 NA NA NA NA NA NA 688 NA NA NA NA NA NA 1099 NA NA NA NA NA NA 1329 NA NA NA NA NA NA
1547416800.0 124.1 287 NA NA NA NA NA NA 683 NA NA NA NA NA NA 932 NA NA NA NA NA NA 1577 NA NA NA NA NA NA
1547416800.0 124.6 249 NA NA NA NA NA NA 687 NA NA NA NA NA NA 940 NA NA NA NA NA NA 819 NA NA NA NA NA NA
1547416800.0 127.0 64 108 269 NA NA NA NA 134 583 426 NA NA NA NA 1366 533 1422 NA NA NA NA 1282 458 1979 NA NA NA NA
1547416800.0 128.0 62 103 263 NA NA NA NA 132 586 425 NA NA NA NA 874 617 1385 NA NA NA NA 791 1020 1917 NA NA NA NA
1547416800.0 1307.0 NA 154 185 46 0 NA NA NA 604 289 90 0 NA NA NA 552 715 135 268 NA NA NA 760 1108 217 448 NA NA
1547416800.0 1314.0 NA 146 344 0 NA NA NA NA 564 482 0 NA NA NA NA 698 1726 648 NA NA NA NA 666 2767 815 NA NA NA
1547416800.0 1323.0 NA 137 328 0 NA NA NA NA 564 479 0 NA NA NA NA 582 1354 592 NA NA NA NA 556 1735 741 NA NA NA
1547416800.0 1325.0 NA 146 354 0 78 NA NA NA 565 489 0 120 NA NA NA 741 1784 705 347 NA NA NA 696 2277 934 371 NA NA
1547416800.0 1325.3 NA 148 163 0 NA NA NA NA 609 268 0 NA NA NA NA 637 663 258 NA NA NA NA 536 999 326 NA NA NA
1547416800.0 1325.5 NA 175 0 NA NA NA NA NA 294 0 NA NA NA NA NA 4340 131 NA NA NA NA NA 5545 197 NA NA NA NA
1547416800.0 1325.51 NA 173 0 NA NA NA NA NA 274 0 NA NA NA NA NA 1533 142 NA NA NA NA NA 2474 260 NA NA NA NA
1547416800.0 1325.6 NA 184 NA NA NA NA NA NA 287 NA NA NA NA NA NA 3550 NA NA NA NA NA NA 2278 NA NA NA NA NA
1547416800.0 1325.7 NA 181 0 NA NA NA NA NA 305 0 NA NA NA NA NA 4432 130 NA NA NA NA NA 7228 250 NA NA NA NA
1547416800.0 1325.8 NA 194 0 NA NA NA NA NA 293 0 NA NA NA NA NA 3954 124 NA NA NA NA NA 4663 259 NA NA NA NA
1547416800.0 1329.1 NA 184 0 NA NA NA NA NA 300 0 NA NA NA NA NA 5306 130 NA NA NA NA NA 5456 915 NA NA NA NA
1547416800.0 134.813 NA 171 58 0 NA NA NA NA 278 114 0 NA NA NA NA 992 213 268 NA NA NA NA 735 321 442 NA NA NA
1547416800.0 135.12 329 0 133 NA NA NA NA 693 0 222 NA NA NA NA 1235 259 589 NA NA NA NA 2452 678 846 NA NA NA NA
1547416800.0 135.4 318 0 135 NA NA NA NA 688 0 224 NA NA NA NA 1235 261 691 NA NA NA NA 2178 606 1636 NA NA NA NA
1547416800.0 135.5 347 0 130 NA NA NA NA 689 0 224 NA NA NA NA 1155 262 550 NA NA NA NA 1341 347 729 NA NA NA NA
1547416800.0 135.6 315 0 144 NA NA NA NA 729 0 232 NA NA NA NA 1264 248 558 NA NA NA NA 1613 420 835 NA NA NA NA
1547416800.0 135.7 313 0 134 NA NA NA NA 688 0 220 NA NA NA NA 1205 251 576 NA NA NA NA 1227 449 739 NA NA NA NA
1547416800.0 135.8 177 NA NA NA NA NA NA 264 NA NA NA NA NA NA 418 NA NA NA NA NA NA 675 NA NA NA NA NA NA
1547416800.0 135.9 312 0 134 NA NA NA NA 691 0 222 NA NA NA NA 1135 247 579 NA NA NA NA 1417 448 923 NA NA NA NA
1547416800.0 1350.0 NA 138 352 0 NA NA NA NA 611 496 0 NA NA NA NA 644 1561 738 NA NA NA NA 835 2245 1193 NA NA NA
1547416800.0 1352.0 NA 139 337 0 NA NA NA NA 574 480 0 NA NA NA NA 828 1499 595 NA NA NA NA 975 1749 811 NA NA NA
1547416800.0 136.733 NA 186 70 0 NA NA NA NA 296 126 0 NA NA NA NA 1091 245 318 NA NA NA NA 1092 567 698 NA NA NA
1547416800.0 136.759 NA 99 393 0 NA NA NA NA 163 605 0 NA NA NA NA 536 14747 792 NA NA NA NA 595 5783 1087 NA NA NA
1547416800.0 136.7611 NA 182 0 NA NA NA NA NA 297 0 NA NA NA NA NA 5040 142 NA NA NA NA NA 5803 260 NA NA NA NA
1547416800.0 136.7721 NA 176 0 NA NA NA NA NA 285 0 NA NA NA NA NA 4600 148 NA NA NA NA NA 5527 495 NA NA NA NA
1547416800.0 136.7722 NA 164 0 NA NA NA NA NA 277 0 NA NA NA NA NA 5243 130 NA NA NA NA NA 6037 258 NA NA NA NA
1547416800.0 136.777 NA 91 420 0 NA NA NA NA 160 612 0 NA NA NA NA 567 11096 760 NA NA NA NA 1082 5237 939 NA NA NA
1547416800.0 136.7801 NA 105 0 NA NA NA NA NA 185 0 NA NA NA NA NA 365 227 NA NA NA NA NA 460 384 NA NA NA NA
1547416800.0 136.7802 NA 73 0 NA NA NA NA NA 135 0 NA NA NA NA NA 269 146 NA NA NA NA NA 415 263 NA NA NA NA
1547416800.0 136.7803 NA 111 0 NA NA NA NA NA 193 0 NA NA NA NA NA 717 192 NA NA NA NA NA 1187 357 NA NA NA NA
1547416800.0 136.7952 NA 188 0 NA NA NA NA NA 303 0 NA NA NA NA NA 2898 147 NA NA NA NA NA 2000 437 NA NA NA NA
1547416800.0 136.8311 NA 178 0 NA NA NA NA NA 289 0 NA NA NA NA NA 1896 129 NA NA NA NA NA 1619 210 NA NA NA NA
1547416800.0 136.8521 NA 176 0 NA NA NA NA NA 281 0 NA NA NA NA NA 2050 125 NA NA NA NA NA 1721 206 NA NA NA NA
1547416800.0 1362.17 73 171 370 0 NA NA NA 152 556 560 0 NA NA NA 6368 869 1957 1036 NA NA NA 5543 711 2523 1381 NA NA NA
1547416800.0 1363.17 70 164 360 0 NA NA NA 143 601 540 0 NA NA NA 5284 696 1592 919 NA NA NA 5287 657 2026 1025 NA NA NA
1547416800.0 158.0 74 258 364 68 0 NA NA 136 653 547 119 0 NA NA 2949 1080 1865 223 1088 NA NA 3386 1566 2286 386 1199 NA NA
1547416800.0 19.0 NA 115 278 0 NA NA NA NA 558 457 0 NA NA NA NA 1618 1660 507 NA NA NA NA 940 1680 612 NA NA NA
1547416800.0 2017.2 313 0 137 NA NA NA NA 771 0 223 NA NA NA NA 1144 252 464 NA NA NA NA 1244 375 554 NA NA NA NA
1547416800.0 2017.7 366 0 138 NA NA NA NA 735 0 222 NA NA NA NA 1268 310 526 NA NA NA NA 1265 410 634 NA NA NA NA
1547416800.0 2017.8 186 NA NA NA NA NA NA 321 NA NA NA NA NA NA 510 NA NA NA NA NA NA 645 NA NA NA NA NA NA
1547416800.0 250207.0 NA 316 419 0 NA NA NA NA 674 611 0 NA NA NA NA 11773 2418 639 NA NA NA NA 5457 1845 773 NA NA NA
1547416800.0 250400.0 358 0 145 NA NA NA NA 707 0 230 NA NA NA NA 1454 255 527 NA NA NA NA 1366 404 644 NA NA NA NA
1547416800.0 250402.0 347 0 156 NA NA NA NA 740 0 229 NA NA NA NA 1570 279 599 NA NA NA NA 1802 461 608 NA NA NA NA
1547416800.0 250402.17 402 0 136 NA NA NA NA 729 0 247 NA NA NA NA 1877 276 673 NA NA NA NA 1894 443 864 NA NA NA NA
1547416800.0 250403.0 331 0 142 NA NA NA NA 741 0 229 NA NA NA NA 1639 243 603 NA NA NA NA 1511 323 1081 NA NA NA NA
1547416800.0 250405.0 350 0 140 NA NA NA NA 743 0 228 NA NA NA NA 1503 278 582 NA NA NA NA 1401 572 715 NA NA NA NA
1547416800.0 250406.0 351 0 142 NA NA NA NA 738 0 238 NA NA NA NA 1298 261 655 NA NA NA NA 1329 473 1529 NA NA NA NA
1547416800.0 250407.0 306 0 138 NA NA NA NA 707 0 231 NA NA NA NA 1415 241 583 NA NA NA NA 2293 341 786 NA NA NA NA
1547416800.0 250407.17 355 0 133 NA NA NA NA 732 0 240 NA NA NA NA 1425 233 575 NA NA NA NA 1648 304 852 NA NA NA NA
1547416800.0 250408.0 346 0 140 NA NA NA NA 739 0 237 NA NA NA NA 1579 277 702 NA NA NA NA 1710 588 1225 NA NA NA NA
1547416800.0 4.22 NA 166 67 76 0 NA NA NA 267 126 134 0 NA NA NA 883 353 250 300 NA NA NA 1549 730 348 655 NA NA
1547416800.0 4.28 NA 69 311 0 NA NA NA NA 127 462 0 NA NA NA NA 305 2535 2389 NA NA NA NA 803 4043 2836 NA NA NA
1547416800.0 4.34 NA 76 326 0 NA NA NA NA 136 452 0 NA NA NA NA 445 3262 891 NA NA NA NA 749 2875 1183 NA NA NA
1547416800.0 4.43 NA 39 315 0 NA NA NA NA 99 455 0 NA NA NA NA 266 3559 669 NA NA NA NA 352 3115 1164 NA NA NA
1547416800.0 4.53 NA 43 296 0 NA NA NA NA 93 496 0 NA NA NA NA 300 6286 744 NA NA NA NA 260 3027 978 NA NA NA
1547416800.0 4002.0 NA 127 295 NA NA NA NA NA 604 459 NA NA NA NA NA 2023 2336 NA NA NA NA NA 1431 1827 NA NA NA NA
1547416800.0 5.1 295 0 NA NA NA NA NA 686 0 NA NA NA NA NA 1100 236 NA NA NA NA NA 1220 318 NA NA NA NA NA
1547416800.0 5.2 241 0 NA NA NA NA NA 692 0 NA NA NA NA NA 988 206 NA NA NA NA NA 916 266 NA NA NA NA NA
1547416800.0 5.3 238 0 NA NA NA NA NA 687 0 NA NA NA NA NA 1027 223 NA NA NA NA NA 1268 307 NA NA NA NA NA
1547416800.0 5.4 287 0 NA NA NA NA NA 684 0 NA NA NA NA NA 1050 227 NA NA NA NA NA 971 635 NA NA NA NA NA
1547416800.0 5.5 284 0 NA NA NA NA NA 690 0 NA NA NA NA NA 1083 216 NA NA NA NA NA 1064 500 NA NA NA NA NA
1547416800.0 5.6 293 0 NA NA NA NA NA 688 0 NA NA NA NA NA 1097 259 NA NA NA NA NA 1007 333 NA NA NA NA NA
1547416800.0 5.7 299 0 NA NA NA NA NA 687 0 NA NA NA NA NA 1045 243 NA NA NA NA NA 999 459 NA NA NA NA NA
1547416800.0 500199.0 214 NA NA NA NA NA NA 572 NA NA NA NA NA NA 2133 NA NA NA NA NA NA 1621 NA NA NA NA NA NA
1547416800.0 503.0 36 0 NA NA NA NA NA 87 0 NA NA NA NA NA 178 122 NA NA NA NA NA 297 286 NA NA NA NA NA
1547416800.0 504.0 42 0 NA NA NA NA NA 87 0 NA NA NA NA NA 154 121 NA NA NA NA NA 457 258 NA NA NA NA NA
1547416800.0 505.0 39 0 NA NA NA NA NA 86 0 NA NA NA NA NA 165 115 NA NA NA NA NA 321 252 NA NA NA NA NA
1547416800.0 506.0 41 0 NA NA NA NA NA 87 0 NA NA NA NA NA 151 116 NA NA NA NA NA 340 283 NA NA NA NA NA
1547416800.0 507.0 34 0 NA NA NA NA NA 86 0 NA NA NA NA NA 182 106 NA NA NA NA NA 338 170 NA NA NA NA NA
1547416800.0 508.0 38 0 NA NA NA NA NA 86 0 NA NA NA NA NA 163 111 NA NA NA NA NA 371 197 NA NA NA NA NA
1547416800.0 509.0 41 0 NA NA NA NA NA 81 0 NA NA NA NA NA 149 131 NA NA NA NA NA 280 268 NA NA NA NA NA
1547416800.0 510.0 40 0 NA NA NA NA NA 87 0 NA NA NA NA NA 224 120 NA NA NA NA NA 352 266 NA NA NA NA NA
1547416800.0 511.0 47 0 NA NA NA NA NA 92 0 NA NA NA NA NA 8672 128 NA NA NA NA NA 11489 321 NA NA NA NA NA
1547416800.0 512.0 18 41 0 NA NA NA NA 59 93 0 NA NA NA NA 1707 145 119 NA NA NA NA 15591 308 291 NA NA NA NA
1547416800.0 513.0 18 43 0 NA NA NA NA 59 92 0 NA NA NA NA 560 142 104 NA NA NA NA 1099 261 166 NA NA NA NA
1547416800.0 514.0 17 43 0 NA NA NA NA 59 92 0 NA NA NA NA 378 169 112 NA NA NA NA 694 429 257 NA NA NA NA
1547416800.0 515.0 19 42 0 NA NA NA NA 59 93 0 NA NA NA NA 1912 175 128 NA NA NA NA 8566 413 268 NA NA NA NA
1547416800.0 516.0 19 40 0 NA NA NA NA 59 92 0 NA NA NA NA 598 152 121 NA NA NA NA 828 460 340 NA NA NA NA
1547416800.0 517.0 18 39 0 NA NA NA NA 59 92 0 NA NA NA NA 890 178 120 NA NA NA NA 1163 576 237 NA NA NA NA
1547416800.0 518.0 18 42 0 NA NA NA NA 59 93 0 NA NA NA NA 1849 136 131 NA NA NA NA 16254 210 352 NA NA NA NA
1547416800.0 519.0 18 38 0 NA NA NA NA 59 92 0 NA NA NA NA 623 151 120 NA NA NA NA 1983 361 237 NA NA NA NA
1547416800.0 520.0 17 42 0 NA NA NA NA 59 93 0 NA NA NA NA 890 170 113 NA NA NA NA 1160 363 208 NA NA NA NA
1547416800.0 521.0 19 43 0 NA NA NA NA 59 93 0 NA NA NA NA 626 165 140 NA NA NA NA 1983 418 360 NA NA NA NA
1547416800.0 522.0 18 38 0 NA NA NA NA 59 92 0 NA NA NA NA 1700 139 128 NA NA NA NA 15591 301 504 NA NA NA NA
1547416800.0 523.0 19 53 0 NA NA NA NA 59 100 0 NA NA NA NA 981 203 119 NA NA NA NA 1427 326 206 NA NA NA NA
1547416800.0 524.0 19 43 0 NA NA NA NA 59 94 0 NA NA NA NA 871 153 108 NA NA NA NA 1269 270 184 NA NA NA NA
1547416800.0 525.0 17 39 0 NA NA NA NA 59 93 0 NA NA NA NA 541 156 119 NA NA NA NA 1550 316 273 NA NA NA NA
1547416800.0 526.0 18 36 0 NA NA NA NA 59 92 0 NA NA NA NA 1855 140 112 NA NA NA NA 14705 276 183 NA NA NA NA
1547416800.0 527.0 18 38 0 NA NA NA NA 59 93 0 NA NA NA NA 910 184 120 NA NA NA NA 1235 303 186 NA NA NA NA
1547416800.0 528.0 17 37 0 NA NA NA NA 59 93 0 NA NA NA NA 607 142 120 NA NA NA NA 2574 251 294 NA NA NA NA
1547416800.0 529.0 19 41 0 NA NA NA NA 59 92 0 NA NA NA NA 1702 156 113 NA NA NA NA 15592 297 247 NA NA NA NA
1547416800.0 530.0 19 45 0 NA NA NA NA 59 94 0 NA NA NA NA 924 182 131 NA NA NA NA 1410 517 244 NA NA NA NA
1547416800.0 531.0 51 0 NA NA NA NA NA 191 0 NA NA NA NA NA 142 105 NA NA NA NA NA 261 176 NA NA NA NA NA
1547416800.0 534.0 41 0 NA NA NA NA NA 99 0 NA NA NA NA NA 168 118 NA NA NA NA NA 478 223 NA NA NA NA NA
1547416800.0 535.0 42 0 NA NA NA NA NA 92 0 NA NA NA NA NA 639 117 NA NA NA NA NA 1179 279 NA NA NA NA NA
1547416800.0 536.0 45 0 NA NA NA NA NA 105 0 NA NA NA NA NA 228 109 NA NA NA NA NA 489 171 NA NA NA NA NA
1547416800.0 541.0 44 0 NA NA NA NA NA 98 0 NA NA NA NA NA 164 114 NA NA NA NA NA 328 251 NA NA NA NA NA
1547416800.0 545.0 42 0 NA NA NA NA NA 96 0 NA NA NA NA NA 226 107 NA NA NA NA NA 314 171 NA NA NA NA NA
1547416800.0 551.0 17 38 0 NA NA NA NA 59 87 0 NA NA NA NA 1040 194 123 NA NA NA NA 1894 518 192 NA NA NA NA
1547416800.0 552.0 17 37 0 NA NA NA NA 59 94 0 NA NA NA NA 885 156 107 NA NA NA NA 1344 268 174 NA NA NA NA
1547416800.0 554.0 17 40 0 NA NA NA NA 59 93 0 NA NA NA NA 1578 181 114 NA NA NA NA 2155 377 214 NA NA NA NA
1547416800.0 555.0 19 40 0 NA NA NA NA 60 86 0 NA NA NA NA 1274 161 128 NA NA NA NA 2396 290 216 NA NA NA NA
1547416800.0 556.0 20 43 0 NA NA NA NA 59 93 0 NA NA NA NA 326 152 109 NA NA NA NA 1108 328 184 NA NA NA NA
1547416800.0 560.0 36 0 NA NA NA NA NA 87 0 NA NA NA NA NA 157 120 NA NA NA NA NA 274 297 NA NA NA NA NA
1547416800.0 561.0 35 0 NA NA NA NA NA 86 0 NA NA NA NA NA 160 146 NA NA NA NA NA 302 438 NA NA NA NA NA
1547416800.0 562.0 19 41 0 NA NA NA NA 59 88 0 NA NA NA NA 312 182 118 NA NA NA NA 1071 539 277 NA NA NA NA
1547416800.0 7.22 62 130 201 56 0 NA NA 120 594 276 109 0 NA NA 692 556 642 206 282 NA NA 1142 760 680 338 420 NA NA
1547416800.0 8.0 NA 114 155 49 0 NA NA NA 600 239 89 0 NA NA NA 1646 676 176 278 NA NA NA 734 841 378 423 NA NA
